click_id,banner_id,campaign_id
142220,136,45
142221,398,12
142222,377,10
142223,179,40
142224,223,11
142225,362,46
142226,119,41
142227,451,38
142228,316,23
142229,103,24
142230,122,50
142231,180,12
142232,252,16
142233,377,11
142234,144,38
142235,374,43
142236,276,27
142237,410,3
142238,260,49
142239,228,41
142240,129,19
142241,190,22
142242,294,14
142243,163,22
142244,449,20
142245,178,16
142246,368,14
142247,320,40
142248,433,48
142249,293,28
142250,202,8
142251,252,1
142252,198,5
142253,216,26
142254,452,14
142255,366,29
142256,341,30
142257,305,15
142258,148,31
142259,454,37
142260,476,3
142261,238,29
142262,172,48
142263,229,47
142264,127,18
142265,240,13
142266,446,22
142267,138,14
142268,389,46
142269,120,43
142270,236,24
142271,305,21
142272,224,13
142273,290,43
142274,477,45
142275,337,45
142276,317,36
142277,200,16
142278,216,47
142279,345,32
142280,463,2
142281,307,26
142282,155,22
142283,216,49
142284,432,49
142285,422,41
142286,163,24
142287,138,8
142288,133,32
142289,464,17
142290,248,5
142291,437,5
142292,236,16
142293,352,46
142294,281,7
142295,413,1
142296,176,40
142297,158,41
142298,464,45
142299,263,15
142300,114,38
142301,412,9
142302,146,35
142303,363,5
142304,455,13
142305,403,35
142306,433,26
142307,172,33
142308,349,31
142309,269,1
142310,157,49
142311,349,46
142312,400,5
142313,130,8
142314,487,31
142315,431,33
142316,227,5
142317,494,27
142318,204,49
142319,319,33
142320,478,41
142321,292,13
142322,157,5
142323,324,8
142324,169,29
142325,482,42
142326,326,15
142327,120,25
142328,111,12
142329,386,32
142330,408,44
142331,484,48
142332,169,5
142333,497,12
142334,407,44
142335,446,7
142336,192,12
142337,272,45
142338,248,2
142339,467,33
142340,495,7
142341,160,46
142342,299,35
142343,258,22
142344,446,3
142345,417,17
142346,288,8
142347,400,49
142348,372,13
142349,369,6
142350,307,17
142351,189,24
142352,178,34
142353,166,12
142354,244,31
142355,396,5
142356,401,18
142357,341,16
142358,212,39
142359,407,33
142360,342,40
142361,104,25
142362,139,10
142363,226,11
142364,360,10
142365,226,20
142366,444,46
142367,353,14
142368,283,12
142369,274,19
142370,462,31
142371,306,49
142372,359,24
142373,195,44
142374,342,31
142375,173,28
142376,424,16
142377,468,16
142378,186,27
142379,270,37
142380,366,19
142381,489,45
142382,271,41
142383,347,26
142384,407,47
142385,453,50
142386,467,6
142387,327,29
142388,162,46
142389,299,18
142390,245,20
142391,239,15
142392,407,23
142393,284,11
142394,423,2
142395,496,38
142396,431,38
142397,438,41
142398,333,23
142399,169,48
142400,450,32
142401,313,4
142402,437,32
142403,145,25
142404,206,47
142405,329,31
142406,274,42
142407,481,17
142408,398,18
142409,259,19
142410,149,39
142411,312,50
142412,417,31
142413,169,27
142414,289,7
142415,116,50
142416,453,33
142417,266,13
142418,295,24
142419,128,39
142420,275,14
142421,110,26
142422,342,8
142423,183,16
142424,351,42
142425,353,27
142426,461,31
142427,287,5
142428,215,34
142429,140,35
142430,152,11
142431,294,26
142432,255,4
142433,151,10
142434,486,45
142435,284,31
142436,448,8
142437,155,20
142438,189,33
142439,284,42
142440,424,33
142441,314,25
142442,345,30
142443,314,32
142444,180,24
142445,362,2
142446,214,11
142447,343,40
142448,118,3
142449,396,19
142450,228,44
142451,245,24
142452,327,50
142453,207,44
142454,194,28
142455,372,20
142456,340,17
142457,259,13
142458,493,31
142459,365,11
142460,118,49
142461,335,16
142462,473,25
142463,304,47
142464,487,17
142465,483,4
142466,203,11
142467,166,27
142468,139,14
142469,310,50
142470,124,42
142471,485,14
142472,319,40
142473,332,14
142474,246,14
142475,223,34
142476,432,27
142477,343,17
142478,324,40
142479,259,47
142480,261,38
142481,355,44
142482,275,36
142483,198,19
142484,194,11
142485,407,45
142486,363,33
142487,232,10
142488,494,36
142489,135,49
142490,493,46
142491,337,42
142492,297,19
142493,474,24
142494,311,44
142495,367,34
142496,211,4
142497,430,45
142498,486,43
142499,458,36
142500,239,40
142501,183,28
142502,171,21
142503,279,32
142504,277,15
142505,100,35
142506,113,29
142507,148,15
142508,399,12
142509,282,2
142510,362,9
142511,266,39
142512,219,44
142513,254,31
142514,490,20
142515,422,27
142516,283,32
142517,401,11
142518,103,2
142519,285,50
142520,337,34
142521,419,2
142522,388,30
142523,111,31
142524,439,26
142525,227,34
142526,100,38
142527,329,27
142528,430,48
142529,150,17
142530,368,6
142531,420,47
142532,334,30
142533,171,23
142534,249,28
142535,149,45
142536,471,35
142537,437,34
142538,229,15
142539,377,45
142540,362,15
142541,310,33
142542,369,8
142543,418,35
142544,240,48
142545,179,34
142546,428,9
142547,384,22
142548,417,2
142549,206,6
142550,202,26
142551,278,11
142552,343,15
142553,314,30
142554,262,13
142555,190,30
142556,144,34
142557,282,13
142558,241,26
142559,255,22
142560,469,44
142561,330,11
142562,198,45
142563,442,22
142564,225,10
142565,137,44
142566,217,39
142567,432,36
142568,352,49
142569,317,42
142570,300,3
142571,489,36
142572,453,35
142573,338,22
142574,414,48
142575,427,45
142576,432,41
142577,181,38
142578,389,6
142579,432,26
142580,113,8
142581,452,39
142582,158,47
142583,400,15
142584,256,50
142585,254,16
142586,209,39
142587,136,33
142588,378,14
142589,278,18
142590,310,22
142591,214,10
142592,157,33
142593,433,14
142594,466,49
142595,430,13
142596,103,26
142597,264,34
142598,488,41
142599,311,48
142600,200,3
142601,345,44
142602,183,18
142603,454,40
142604,113,22
142605,267,41
142606,346,1
142607,294,41
142608,175,7
142609,171,49
142610,448,45
142611,439,40
142612,158,16
142613,194,6
142614,496,10
142615,292,47
142616,100,22
142617,330,7
142618,194,40
142619,150,37
142620,441,41
142621,473,11
142622,378,2
142623,327,5
142624,463,22
142625,321,46
142626,182,22
142627,130,4
142628,368,46
142629,405,24
142630,426,23
142631,401,47
142632,162,48
142633,464,8
142634,192,19
142635,127,2
142636,211,27
142637,383,1
142638,346,49
142639,415,17
142640,168,48
142641,199,26
142642,109,13
142643,382,8
142644,127,6
142645,214,16
142646,268,23
142647,106,14
142648,275,3
142649,498,10
142650,500,3
142651,138,2
142652,303,43
142653,286,42
142654,412,26
142655,291,41
142656,477,45
142657,187,20
142658,335,40
142659,125,15
142660,495,10
142661,436,36
142662,268,40
142663,135,21
142664,441,30
142665,147,5
142666,328,18
142667,402,48
142668,320,43
142669,475,2
142670,138,32
142671,207,26
142672,227,16
142673,102,43
142674,350,39
142675,396,2
142676,421,15
142677,174,31
142678,158,22
142679,363,2
142680,420,6
142681,428,36
142682,463,21
142683,393,2
142684,391,3
142685,431,23
142686,409,39
142687,280,41
142688,206,50
142689,244,8
142690,358,41
142691,247,13
142692,498,15
142693,154,12
142694,273,35
142695,341,27
142696,277,8
142697,395,35
142698,107,14
142699,223,28
142700,471,36
142701,410,42
142702,239,26
142703,166,7
142704,301,28
142705,453,33
142706,383,6
142707,414,1
142708,363,46
142709,274,32
142710,368,30
142711,121,27
142712,197,44
142713,451,33
142714,370,12
142715,457,15
142716,317,28
142717,486,26
142718,250,50
142719,242,16
142720,340,29
142721,275,1
142722,190,25
142723,423,50
142724,362,25
142725,406,30
142726,430,48
142727,189,25
142728,331,22
142729,213,1
142730,137,39
142731,131,16
142732,119,4
142733,222,43
142734,299,30
142735,188,9
142736,385,49
142737,139,18
142738,114,43
142739,271,48
142740,242,26
142741,481,15
142742,334,29
142743,349,20
142744,479,12
142745,365,13
142746,329,47
142747,472,20
142748,407,26
142749,402,20
142750,408,30
142751,234,37
142752,248,40
142753,478,10
142754,371,42
142755,309,33
142756,440,45
142757,439,38
142758,297,14
142759,458,9
142760,429,27
142761,194,24
142762,337,23
142763,358,2
142764,253,23
142765,376,37
142766,303,1
142767,159,28
142768,460,30
142769,171,11
142770,377,46
142771,229,41
142772,250,42
142773,233,31
142774,317,13
142775,385,38
142776,406,2
142777,446,12
142778,499,13
142779,428,14
142780,476,31
142781,128,40
142782,360,17
142783,340,45
142784,282,9
142785,462,40
142786,211,24
142787,128,24
142788,234,28
142789,261,18
142790,377,37
142791,227,23
142792,389,25
142793,412,26
142794,276,12
142795,496,16
142796,162,13
142797,406,33
142798,162,35
142799,491,44
142800,203,45
142801,448,32
142802,390,29
142803,328,20
142804,178,20
142805,275,28
142806,370,27
142807,325,37
142808,176,36
142809,249,9
142810,411,12
142811,251,43
142812,454,48
142813,224,29
142814,274,32
142815,255,48
142816,199,32
142817,493,39
142818,227,28
142819,142,50
142820,454,40
142821,368,47
142822,418,33
142823,255,28
142824,229,26
142825,489,7
142826,113,49
142827,202,24
142828,217,14
142829,224,6
142830,310,34
142831,175,43
142832,102,20
142833,409,9
142834,345,8
142835,430,29
142836,481,47
142837,396,23
142838,224,30
142839,474,46
142840,139,23
142841,263,33
142842,249,50
142843,411,50
142844,120,18
142845,301,26
142846,328,42
142847,144,33
142848,339,41
142849,404,15
142850,216,38
142851,323,16
142852,283,24
142853,252,16
142854,435,2
142855,277,48
142856,342,50
142857,187,10
142858,170,10
142859,181,45
142860,471,42
142861,483,10
142862,434,39
142863,349,32
142864,447,16
142865,117,47
142866,178,40
142867,239,23
142868,495,22
142869,116,16
142870,360,35
142871,298,14
142872,211,6
142873,155,11
142874,166,46
142875,403,38
142876,109,20
142877,192,26
142878,499,7
142879,166,45
142880,452,2
142881,349,45
142882,360,39
142883,295,46
142884,422,34
142885,373,29
142886,390,23
142887,135,9
142888,303,4
142889,406,29
142890,382,47
142891,442,9
142892,475,8
142893,472,17
142894,172,32
142895,285,5
142896,185,11
142897,184,21
142898,362,10
142899,314,40
142900,465,16
142901,325,34
142902,383,3
142903,380,47
142904,239,36
142905,360,12
142906,419,17
142907,356,4
142908,348,27
142909,167,42
142910,100,18
142911,248,1
142912,171,13
142913,379,14
142914,184,43
142915,330,25
142916,134,39
142917,230,22
142918,370,27
142919,421,35
142920,266,42
142921,159,5
142922,455,34
142923,273,38
142924,129,11
142925,274,7
142926,169,35
142927,388,5
142928,444,36
142929,310,15
142930,226,34
142931,268,16
142932,170,19
142933,287,8
142934,203,1
142935,102,47
142936,284,48
142937,228,19
142938,372,40
142939,185,3
142940,393,2
142941,330,30
142942,349,31
142943,218,18
142944,406,42
142945,301,32
142946,327,25
142947,125,39
142948,400,20
142949,188,29
142950,489,30
142951,240,15
142952,404,5
142953,412,24
142954,476,2
142955,315,22
142956,144,10
142957,465,36
142958,191,17
142959,139,39
142960,366,31
142961,199,1
142962,207,6
142963,323,24
142964,147,26
142965,430,38
142966,461,37
142967,118,19
142968,477,18
142969,379,19
142970,261,45
142971,317,47
142972,385,38
142973,228,14
142974,315,8
142975,154,29
142976,217,50
142977,207,18
142978,191,4
142979,151,47
142980,397,36
142981,351,9
142982,423,2
142983,445,49
142984,294,50
142985,347,1
142986,297,41
142987,212,45
142988,323,15
142989,482,35
142990,207,31
142991,278,15
142992,388,47
142993,291,24
142994,362,9
142995,189,20
142996,287,44
142997,211,1
142998,331,3
142999,306,43
143000,306,40
143001,475,24
143002,282,49
143003,288,18
143004,418,32
143005,496,12
143006,171,36
143007,476,40
143008,385,25
143009,125,27
143010,224,42
143011,163,49
143012,441,28
143013,464,10
143014,270,50
143015,404,49
143016,422,28
143017,152,16
143018,360,38
143019,323,37
143020,296,41
143021,191,45
143022,349,22
143023,243,13
143024,481,31
143025,123,13
143026,223,33
143027,237,4
143028,261,7
143029,254,21
143030,117,3
143031,261,10
143032,160,23
143033,256,40
143034,209,25
143035,422,15
143036,187,49
143037,236,26
143038,372,32
143039,472,49
143040,222,30
143041,214,40
143042,199,44
143043,160,7
143044,201,36
143045,172,10
143046,255,13
143047,313,8
143048,163,19
143049,177,18
143050,301,33
143051,102,44
143052,278,8
143053,413,45
143054,366,48
143055,453,17
143056,396,17
143057,262,49
143058,221,26
143059,433,16
143060,149,41
143061,221,48
143062,335,3
143063,296,22
143064,219,41
143065,172,8
143066,328,3
143067,254,41
143068,199,22
143069,397,22
143070,263,38
143071,240,34
143072,483,13
143073,130,8
143074,205,8
143075,127,50
143076,221,3
143077,307,34
143078,473,16
143079,205,3
143080,349,13
143081,421,37
143082,149,2
143083,162,33
143084,165,49
143085,145,26
143086,179,18
143087,390,27
143088,481,33
143089,475,19
143090,444,50
143091,382,43
143092,417,25
143093,133,14
143094,272,36
143095,259,31
143096,240,45
143097,266,16
143098,424,4
143099,459,32
143100,237,8
143101,134,15
143102,127,10
143103,102,12
143104,125,31
143105,218,24
143106,337,48
143107,417,33
143108,118,13
143109,316,1
143110,280,33
143111,405,28
143112,284,3
143113,216,42
143114,470,19
143115,468,1
143116,206,25
143117,318,49
143118,330,10
143119,415,17
143120,460,12
143121,313,13
143122,129,38
143123,136,21
143124,134,28
143125,202,35
143126,463,12
143127,434,12
143128,391,20
143129,240,16
143130,205,2
143131,445,29
143132,268,10
143133,320,44
143134,408,18
143135,390,22
143136,339,16
143137,496,30
143138,344,50
143139,417,15
143140,468,48
143141,292,43
143142,103,6
143143,375,25
143144,270,30
143145,211,36
143146,205,23
143147,415,48
143148,100,25
143149,332,44
143150,240,16
143151,189,3
143152,142,17
143153,204,45
143154,123,41
143155,111,15
143156,356,33
143157,230,46
143158,368,25
143159,295,37
143160,391,15
143161,325,24
143162,139,4
143163,378,26
143164,231,43
143165,160,22
143166,278,21
143167,122,38
143168,467,27
143169,433,40
143170,490,25
143171,171,3
143172,206,16
143173,222,25
143174,410,14
143175,132,38
143176,237,16
143177,187,36
143178,287,22
143179,496,47
143180,225,14
143181,424,47
143182,122,25
143183,272,24
143184,367,44
143185,492,12
143186,292,15
143187,489,25
143188,332,12
143189,257,8
143190,352,38
143191,440,43
143192,279,17
143193,120,43
143194,378,27
143195,471,18
143196,176,16
143197,351,22
143198,280,23
143199,232,3
143200,342,48
143201,108,3
143202,385,21
143203,189,11
143204,186,23
143205,124,40
143206,363,23
143207,426,15
143208,158,42
143209,363,7
143210,364,16
143211,333,50
143212,229,41
143213,383,44
143214,410,13
143215,216,6
143216,465,22
143217,303,40
143218,344,22
143219,137,3
143220,297,22
143221,464,24
143222,135,19
143223,158,13
143224,483,3
143225,166,10
143226,232,4
143227,465,30
143228,169,9
143229,200,14
143230,182,31
143231,437,37
143232,460,23
143233,260,6
143234,375,44
143235,167,13
143236,368,6
143237,465,30
143238,173,40
143239,182,28
143240,444,27
143241,257,8
143242,110,43
143243,131,23
143244,297,8
143245,176,29
143246,420,26
143247,499,32
143248,345,34
143249,410,30
143250,348,4
143251,451,3
143252,258,32
143253,490,21
143254,235,46
143255,272,38
143256,298,23
143257,316,31
143258,356,50
143259,128,36
143260,207,12
143261,287,9
143262,135,12
143263,109,5
143264,106,47
143265,265,35
143266,162,1
143267,352,22
143268,407,7
143269,253,42
143270,422,6
143271,356,36
143272,105,40
143273,428,8
143274,357,39
143275,469,9
143276,283,8
143277,441,24
143278,470,1
143279,114,6
143280,491,21
143281,489,39
143282,235,8
143283,385,33
143284,271,17
143285,411,7
143286,309,19
143287,141,43
143288,338,9
143289,377,50
143290,480,11
143291,461,7
143292,495,49
143293,245,50
143294,233,13
143295,489,27
143296,494,27
143297,360,47
143298,378,40
143299,231,38
143300,237,12
143301,300,13
143302,155,50
143303,213,44
143304,131,23
143305,481,50
143306,451,37
143307,317,34
143308,166,27
143309,291,7
143310,456,25
143311,483,28
143312,424,11
143313,211,43
143314,363,25
143315,171,31
143316,494,49
143317,311,8
143318,363,24
143319,301,45
143320,267,38
143321,146,23
143322,335,49
143323,211,34
143324,440,4
143325,179,19
143326,210,49
143327,220,49
143328,351,38
143329,347,7
143330,190,22
143331,302,18
143332,138,47
143333,208,40
143334,452,6
143335,300,42
143336,148,9
143337,321,22
143338,242,39
143339,462,19
143340,243,42
143341,398,24
143342,267,47
143343,470,21
143344,426,29
143345,203,38
143346,243,34
143347,194,11
143348,320,35
143349,335,44
143350,163,32
143351,379,25
143352,321,4
143353,297,45
143354,163,1
143355,124,50
143356,174,23
143357,198,29
143358,172,33
143359,180,49
143360,414,16
143361,156,8
143362,485,3
143363,434,12
143364,355,50
143365,381,3
143366,496,41
143367,280,39
143368,469,3
143369,457,24
143370,170,41
143371,491,17
143372,349,43
143373,180,48
143374,104,23
143375,395,18
143376,459,38
143377,270,14
143378,286,17
143379,297,3
143380,356,5
143381,312,27
143382,173,20
143383,365,49
143384,359,23
143385,500,4
143386,338,31
143387,171,36
143388,492,17
143389,446,42
143390,213,7
143391,429,39
143392,337,20
143393,345,26
143394,439,29
143395,468,35
143396,483,19
143397,315,22
143398,338,50
143399,274,45
143400,347,45
143401,485,39
143402,151,50
143403,380,25
143404,112,20
143405,155,48
143406,236,34
143407,440,4
143408,487,13
143409,336,33
143410,268,26
143411,210,9
143412,186,47
143413,226,10
143414,321,14
143415,255,4
143416,275,35
143417,388,26
143418,222,32
143419,251,25
143420,436,25
143421,428,3
143422,459,43
143423,295,11
143424,303,28
143425,415,44
143426,393,4
143427,422,17
143428,143,1
143429,105,19
143430,289,34
143431,217,13
143432,290,5
143433,321,13
143434,123,23
143435,202,40
143436,326,43
143437,158,7
143438,137,47
143439,369,1
143440,264,44
143441,368,30
143442,110,50
143443,410,4
143444,450,41
143445,238,37
143446,348,36
143447,280,50
143448,317,48
143449,479,6
143450,149,40
143451,379,1
143452,102,45
143453,420,15
143454,278,39
143455,420,33
143456,153,6
143457,182,11
143458,375,19
143459,268,44
143460,295,38
143461,421,21
143462,250,1
143463,485,3
143464,353,25
143465,456,2
143466,259,30
143467,156,15
143468,403,1
143469,172,36
143470,414,24
143471,485,3
143472,167,15
143473,333,10
143474,218,31
143475,268,32
143476,183,29
143477,212,18
